user_id,region_id,account_balance
35369,26,69.43
35370,39,834.27
35371,19,591.84
35372,21,257.67
35373,49,709.39
35374,8,576.79
35375,25,774.57
35376,23,740.88
35377,35,431.92
35378,38,14.11
35379,26,867.52
35380,45,817.2
35381,1,503.2
35382,48,831.5
35383,10,992.85
35384,34,477.49
35385,13,162.3
35386,17,76.31
35387,19,92.43
35388,2,481.54
35389,16,407.12
35390,38,687.8
35391,15,742.52
35392,11,607.08
35393,28,573.95
35394,5,608.77
35395,22,128.94
35396,46,478.44
35397,18,288.69
35398,47,729.25
35399,47,401.89
35400,39,308.08
35401,7,586.27
35402,25,380.8
35403,38,98.74
35404,18,644.3
35405,19,982.04
35406,12,66.54
35407,34,573.58
35408,36,203.79
35409,15,281.66
35410,50,185.0
35411,11,357.52
35412,32,330.9
35413,8,840.03
35414,40,378.65
35415,23,276.87
35416,8,338.02
35417,31,264.83
35418,39,369.52
35419,44,766.87
35420,22,447.51
35421,27,587.03
35422,33,186.64
35423,28,40.75
35424,8,111.36
35425,13,187.02
35426,35,618.0
35427,15,84.74
35428,39,900.53
35429,29,221.6
35430,16,72.68
35431,28,262.01
35432,47,813.45
35433,15,137.03
35434,11,712.32
35435,13,522.78
35436,39,750.54
35437,32,301.95
35438,3,888.68
35439,11,607.62
35440,37,643.93
35441,34,86.07
35442,36,428.39
35443,38,117.17
35444,15,753.87
35445,36,966.23
35446,27,204.52
35447,10,125.6
35448,16,273.16
35449,29,129.69
35450,47,574.8
35451,40,504.85
35452,12,479.85
35453,34,949.2
35454,30,919.19
35455,12,722.7
35456,28,87.89
35457,3,435.06
35458,30,261.16
35459,19,6.75
35460,32,382.49
35461,25,957.11
35462,41,687.19
35463,50,190.81
35464,26,463.24
35465,11,821.27
35466,12,570.32
35467,2,705.38
35468,49,978.21
35469,45,468.62
35470,44,347.08
35471,37,299.33
35472,45,319.63
35473,19,407.11
35474,38,38.36
35475,4,541.89
35476,20,537.73
35477,46,683.43
35478,33,670.62
35479,46,887.08
35480,3,29.38
35481,27,159.01
35482,11,941.63
35483,46,876.69
35484,46,868.02
35485,12,121.42
35486,2,476.72
35487,17,605.79
35488,40,491.88
35489,5,896.38
35490,35,479.22
35491,44,493.26
35492,30,531.6
35493,8,876.2
35494,27,755.9
35495,2,430.27
35496,3,776.09
35497,6,131.17
35498,44,220.06
35499,29,901.12
35500,5,128.85
35501,18,401.4
35502,5,526.7
35503,6,457.44
35504,23,885.91
35505,23,913.19
35506,21,634.32
35507,16,451.75
35508,37,104.44
35509,42,310.37
35510,4,937.79
35511,27,848.69
35512,6,708.36
35513,4,156.88
35514,10,827.16
35515,1,428.67
35516,31,94.6
35517,21,976.86
35518,40,515.83
35519,43,912.49
35520,32,941.15
35521,49,86.49
35522,22,546.64
35523,17,546.16
35524,20,100.59
35525,47,475.6
35526,31,520.06
35527,15,57.09
35528,19,413.05
35529,43,117.77
35530,14,222.08
35531,47,101.2
35532,13,140.7
35533,29,242.79
35534,42,679.81
35535,43,314.56
35536,47,34.21
35537,45,593.52
35538,35,960.44
35539,13,647.74
35540,44,468.75
35541,22,244.25
35542,22,176.16
35543,36,602.01
35544,29,826.04
35545,19,726.09
35546,36,27.06
35547,2,481.55
35548,46,960.59
35549,7,63.9
35550,21,202.0
35551,19,659.22
35552,13,245.13
35553,17,713.62
35554,19,771.14
35555,26,866.67
35556,2,574.53
35557,36,98.71
35558,44,364.63
35559,29,65.64
35560,37,10.6
35561,8,29.11
35562,8,40.38
35563,9,605.1
35564,43,480.73
35565,6,508.94
35566,16,139.3
35567,8,576.71
35568,12,745.22
35569,17,490.55
35570,50,378.99
35571,25,483.0
35572,1,460.09
35573,3,427.16
35574,41,355.23
35575,24,827.23
35576,3,756.49
35577,49,205.52
35578,19,215.35
35579,35,341.46
35580,9,372.33
35581,22,931.95
35582,36,981.45
35583,39,338.0
35584,15,114.11
35585,42,618.98
35586,12,256.41
35587,49,716.98
35588,34,797.74
35589,22,80.04
35590,32,954.78
35591,24,504.02
35592,19,371.18
35593,28,218.33
35594,14,394.12
35595,50,253.58
35596,3,824.56
35597,13,96.65
35598,8,706.83
35599,22,847.32
35600,41,147.0
35601,12,828.93
35602,41,942.92
35603,47,230.97
35604,15,78.53
35605,38,381.14
35606,7,152.94
35607,30,173.21
35608,3,799.76
35609,27,885.5
35610,27,744.52
35611,17,102.9
35612,49,977.97
35613,49,923.13
35614,9,171.45
35615,50,410.97
35616,26,660.48
35617,34,95.28
35618,49,249.12
35619,28,71.02
35620,22,878.8
35621,44,152.01
35622,7,369.77
35623,27,651.21
35624,14,997.51
35625,29,389.81
35626,38,610.63
35627,50,843.65
35628,44,557.06
35629,50,861.44
35630,4,402.95
35631,49,176.48
35632,16,55.25
35633,23,881.82
35634,26,934.63
35635,9,579.89
35636,23,776.5
35637,33,895.36
35638,2,99.26
35639,24,413.6
35640,4,30.21
35641,5,399.11
35642,11,540.32
35643,10,748.18
35644,45,127.49
35645,9,885.77
35646,39,939.78
35647,30,440.58
35648,19,885.63
35649,19,783.47
35650,46,383.24
35651,38,730.83
35652,20,459.17
35653,45,524.0
35654,31,325.03
35655,42,866.1
35656,32,504.0
35657,3,623.67
35658,20,978.86
35659,25,5.13
35660,3,360.75
35661,46,795.78
35662,16,8.54
35663,31,961.57
35664,39,465.98
35665,14,713.08
35666,5,856.24
35667,6,935.11
35668,21,880.41
35669,21,186.9
35670,14,796.35
35671,29,180.88
35672,37,603.28
35673,2,671.87
35674,49,394.97
35675,7,848.84
35676,27,962.55
35677,19,869.77
35678,42,464.42
35679,27,466.6
35680,8,334.25
35681,43,999.63
35682,39,309.02
35683,16,771.15
35684,38,226.33
35685,17,971.22
35686,2,449.03
35687,47,244.07
35688,41,435.21
35689,31,399.82
35690,21,897.94
35691,21,87.96
35692,23,513.44
35693,50,650.16
35694,7,319.44
35695,33,462.29
35696,16,156.14
35697,33,407.25
35698,33,443.84
35699,24,423.87
35700,39,307.73
35701,38,681.16
35702,3,780.57
35703,21,352.62
35704,8,685.55
35705,25,332.15
35706,2,865.84
35707,23,235.29
35708,7,776.74
35709,37,953.08
35710,24,665.16
35711,37,721.1
35712,37,535.82
35713,8,947.71
35714,31,691.05
35715,44,811.53
35716,1,851.78
35717,34,331.02
35718,18,966.59
35719,19,609.48
35720,38,222.57
35721,5,776.03
35722,32,808.87
35723,14,574.49
35724,41,917.84
35725,37,585.38
35726,16,916.73
35727,10,920.29
35728,42,856.25
35729,10,8.16
35730,31,53.16
35731,23,261.75
35732,11,829.83
35733,38,551.25
35734,41,960.5
35735,8,784.67
35736,4,489.44
35737,22,957.41
35738,28,301.68
35739,24,775.6
35740,23,254.7
35741,41,197.18
35742,27,72.76
35743,43,718.96
35744,46,276.54
35745,37,345.59
35746,39,686.29
35747,16,169.75
35748,10,890.61
35749,11,420.73
35750,4,622.65
35751,16,521.89
35752,44,668.4
35753,18,525.91
35754,48,836.53
35755,46,799.2
35756,19,605.6
35757,41,689.78
35758,13,707.11
35759,10,458.61
35760,25,428.68
35761,1,886.15
35762,28,970.01
35763,39,549.2
35764,20,112.63
35765,42,932.37
35766,41,137.17
35767,6,516.65
35768,27,387.25
35769,33,435.7
35770,44,76.85
35771,29,713.53
35772,6,902.02
35773,45,387.49
35774,15,760.82
35775,43,810.3
35776,28,174.67
35777,18,580.43
35778,35,47.45
35779,41,706.42
35780,6,629.86
35781,1,652.38
35782,44,903.21
35783,16,901.2
35784,12,359.61
35785,25,711.64
35786,5,60.36
35787,29,638.45
35788,35,312.33
35789,22,198.62
35790,16,441.52
35791,49,534.61
35792,7,480.27
35793,36,220.0
35794,21,451.2
35795,7,576.58
35796,43,223.08
35797,40,800.8
35798,15,642.44
35799,43,459.09
35800,23,603.53
35801,40,513.85
35802,35,590.31
35803,16,422.51
35804,15,707.43
35805,48,630.3
35806,24,55.47
35807,28,390.0
35808,21,796.59
35809,35,250.94
35810,30,394.7
35811,44,61.21
35812,4,329.77
35813,29,310.11
35814,19,777.73
35815,21,742.02
35816,21,437.43
35817,48,483.97
35818,4,464.6
35819,37,424.75
35820,1,248.58
35821,47,973.29
35822,11,740.48
35823,13,614.06
35824,20,433.85
35825,29,842.95
35826,13,238.59
35827,11,19.07
35828,19,298.64
35829,8,941.16
35830,42,306.66
35831,44,487.55
35832,13,586.91
35833,45,344.99
35834,5,555.68
35835,46,779.69
35836,24,338.2
35837,20,256.03
35838,14,724.52
35839,33,876.9
35840,30,484.98
35841,25,211.65
35842,40,835.22
35843,42,822.64
35844,35,84.08
35845,18,374.6
35846,42,460.4
35847,44,381.31
35848,32,111.77
35849,49,641.37
35850,43,273.09
35851,11,966.7
35852,25,153.02
35853,48,199.01
35854,15,51.82
35855,43,31.32
35856,28,538.38
35857,32,813.42
35858,20,157.98
35859,4,995.52
35860,45,923.26
35861,24,171.94
35862,29,998.61
35863,16,883.03
35864,32,613.52
35865,50,465.3
35866,35,26.36
35867,24,54.43
35868,19,471.67
35869,8,837.4
35870,37,212.36
35871,1,367.07
35872,41,529.71
35873,5,272.52
35874,49,765.54
35875,22,186.34
35876,28,113.0
35877,16,166.97
35878,49,425.33
35879,18,874.31
35880,16,815.62
35881,21,812.52
35882,41,139.67
35883,42,742.98
35884,47,656.45
35885,34,82.68
35886,13,493.63
35887,33,619.13
35888,48,140.26
35889,49,610.0
35890,24,717.49
35891,44,45.58
35892,35,636.47
35893,15,428.14
35894,44,353.2
35895,11,17.17
35896,47,137.28
35897,45,694.85
35898,12,919.81
35899,17,123.13
35900,49,427.18
35901,5,665.75
35902,44,41.17
35903,30,776.22
35904,17,708.15
35905,14,921.28
35906,40,556.58
35907,45,423.84
35908,30,644.16
35909,48,761.64
35910,35,922.83
35911,12,661.5
35912,3,813.38
35913,50,362.07
35914,11,728.47
35915,9,343.31
35916,16,775.48
35917,21,268.59
35918,27,993.17
35919,14,110.01
35920,32,297.71
35921,25,242.03
35922,23,530.1
35923,1,542.12
35924,32,900.29
35925,49,989.61
35926,13,326.31
35927,15,787.21
35928,40,858.67
35929,43,424.5
35930,41,406.65
35931,41,956.18
35932,24,379.3
35933,4,760.64
35934,14,997.87
35935,25,890.37
35936,7,317.33
35937,14,430.78
35938,42,313.63
35939,48,731.69
35940,11,33.25
35941,32,459.68
35942,20,843.77
35943,11,549.05
35944,34,375.31
35945,2,131.14
35946,23,60.19
35947,8,235.27
35948,48,911.96
35949,3,339.7
35950,44,987.21
35951,47,721.87
35952,17,133.67
35953,45,192.95
35954,7,250.66
35955,21,750.91
35956,14,529.27
35957,27,706.97
35958,15,592.14
35959,32,221.03
35960,37,356.43
35961,33,810.89
35962,47,269.3
35963,48,351.94
35964,10,676.33
35965,36,446.8
35966,16,372.33
35967,39,338.26
35968,9,906.64
35969,42,704.32
35970,37,905.86
35971,31,693.67
35972,50,827.31
35973,16,425.07
35974,15,964.11
35975,29,436.99
35976,20,782.66
35977,33,890.58
35978,1,387.67
35979,19,131.88
35980,4,737.88
35981,34,684.73
35982,26,534.16
35983,27,663.06
35984,6,620.47
35985,30,706.38
35986,42,889.76
35987,12,330.88
35988,30,839.25
35989,49,745.58
35990,4,802.37
35991,13,915.4
35992,22,100.79
35993,45,539.4
35994,9,272.02
35995,1,454.16
35996,36,592.88
35997,5,173.67
35998,15,324.2
35999,24,196.91
36000,49,437.92
36001,46,766.49
36002,41,782.33
36003,6,324.84
36004,44,751.96
36005,19,936.1
36006,13,281.91
36007,29,903.04
36008,6,381.33
36009,35,318.04
36010,42,294.14
36011,38,468.62
36012,24,163.75
36013,42,551.11
36014,21,301.13
36015,34,543.71
36016,34,24.04
36017,40,448.34
36018,44,156.64
36019,47,133.85
36020,4,760.27
36021,45,924.53
36022,3,957.27
36023,50,853.83
36024,40,619.27
36025,39,232.47
36026,11,818.4
36027,30,737.65
36028,11,634.7
36029,21,198.95
36030,40,302.06
36031,28,749.97
36032,47,183.54
36033,9,77.39
36034,12,142.7
36035,16,330.27
36036,3,452.92
36037,22,429.39
36038,32,19.6
36039,37,596.2
36040,41,842.85
36041,29,672.6
36042,32,505.65
36043,5,345.36
36044,45,794.24
36045,45,160.0
36046,32,106.11
36047,42,340.37
36048,46,71.55
36049,32,833.11
36050,12,623.55
36051,20,181.22
36052,1,844.78
36053,19,69.4
36054,46,856.81
36055,26,20.09
36056,42,299.31
36057,6,769.72
36058,16,493.02
36059,34,722.59
36060,46,718.32
36061,44,581.14
36062,24,976.95
36063,20,510.99
36064,15,140.6
36065,32,895.16
36066,48,832.74
36067,12,169.67
36068,36,317.88
36069,3,43.98
36070,13,485.3
36071,41,246.15
36072,49,208.54
36073,16,11.6
36074,6,679.25
36075,37,527.25
36076,28,184.03
36077,43,471.13
36078,43,324.62
36079,41,914.19
36080,12,617.21
36081,25,768.1
36082,40,889.43
36083,13,108.59
36084,39,999.49
36085,32,819.75
36086,49,947.99
36087,1,408.56
36088,44,367.49
36089,46,832.34
36090,19,229.45
36091,44,820.08
36092,7,902.13
36093,13,789.03
36094,8,86.01
36095,43,525.66
36096,32,651.94
36097,10,609.58
36098,40,521.67
36099,8,426.03
36100,9,881.26
36101,7,0.18
36102,46,284.39
36103,1,265.51
36104,33,741.49
36105,34,73.48
36106,50,668.19
36107,7,187.86
36108,29,672.62
36109,50,272.26
36110,26,893.37
36111,4,594.2
36112,22,899.55
36113,37,430.59
36114,16,68.51
36115,1,236.92
36116,16,780.26
36117,13,517.67
36118,10,258.05
36119,47,468.18
36120,13,940.18
36121,31,826.34
36122,35,601.7
36123,35,270.9
36124,25,882.45
36125,1,980.2
36126,29,872.94
36127,45,642.07
36128,37,637.18
36129,39,778.34
36130,19,295.31
36131,15,32.09
36132,38,221.6
36133,10,579.54
36134,14,836.25
36135,8,53.61
36136,6,137.83
36137,50,300.94
36138,19,363.69
36139,41,732.86
36140,37,105.91
36141,44,588.9
36142,34,395.23
36143,46,133.79
36144,5,267.19
36145,1,565.9
36146,22,329.46
36147,30,928.63
36148,15,579.92
36149,36,591.14
36150,20,152.05
36151,22,816.37
36152,46,939.58
36153,34,317.74
36154,28,133.94
36155,26,886.29
36156,18,134.79
36157,26,592.27
36158,38,527.41
36159,34,200.57
36160,7,736.52
36161,29,657.4
36162,45,321.59
36163,6,306.68
36164,46,434.43
36165,13,75.95
36166,12,334.44
36167,4,957.98
36168,39,19.32
36169,17,883.75
36170,41,240.5
36171,25,902.46
36172,15,672.36
36173,37,52.22
36174,12,613.36
36175,35,334.38
36176,28,911.92
36177,13,28.26
36178,50,955.94
36179,42,680.76
36180,35,99.5
36181,26,195.0
36182,33,897.72
36183,9,985.87
36184,9,805.38
36185,26,97.92
36186,23,258.46
36187,17,718.11
36188,43,995.66
36189,41,944.54
36190,44,806.49
36191,4,468.61
36192,30,822.74
36193,23,261.6
36194,41,935.16
36195,42,572.31
36196,30,431.02
36197,11,626.98
36198,50,153.14
36199,39,860.74
36200,40,232.56
36201,23,971.97
36202,44,434.34
36203,41,626.0
36204,23,504.62
36205,7,322.06
36206,39,727.4
36207,27,686.15
36208,11,698.66
36209,15,882.97
36210,36,382.11
36211,23,36.16
36212,11,754.9
36213,32,535.65
36214,43,146.84
36215,50,865.69
36216,31,2.45
36217,25,181.08
36218,8,28.58
36219,24,585.87
36220,10,323.6
36221,44,39.61
36222,40,957.29
36223,47,24.79
36224,31,37.41
36225,7,990.9
36226,25,430.01
36227,10,706.28
36228,27,253.8
36229,37,641.29
36230,8,930.46
36231,1,498.4
36232,4,701.48
36233,23,27.97
36234,3,939.12
36235,23,626.22
36236,5,40.69
36237,5,153.03
36238,13,479.26
36239,42,712.17
36240,17,457.03
36241,48,955.42
36242,25,713.73
36243,33,209.05
36244,22,291.14
36245,16,699.51
36246,42,551.0
36247,8,720.07
36248,7,685.38
36249,40,498.6
36250,13,23.62
36251,6,257.04
36252,38,253.59
36253,50,143.57
36254,7,888.86
36255,18,72.02
36256,29,514.18
36257,3,594.89
36258,40,950.27
36259,43,69.8
36260,20,273.37
36261,44,660.66
36262,1,480.25
36263,29,562.1
36264,37,97.55
36265,43,29.61
36266,31,173.13
36267,20,808.6
36268,3,996.73
36269,5,330.91
36270,44,604.68
36271,9,158.12
36272,7,166.17
36273,34,727.89
36274,48,552.62
36275,42,485.37
36276,3,435.66
36277,11,910.69
36278,18,867.93
36279,39,887.47
36280,32,797.75
36281,20,279.89
36282,50,576.28
36283,10,306.51
36284,15,989.97
36285,16,123.42
36286,16,746.57
36287,43,900.75
36288,33,141.05
36289,18,536.97
36290,40,364.27
36291,30,658.68
36292,20,784.61
36293,12,264.77
36294,44,997.41
36295,35,568.95
36296,21,288.81
36297,23,157.05
36298,36,34.38
36299,27,902.5
36300,45,121.93
36301,38,34.14
36302,29,431.38
36303,10,453.06
36304,6,99.46
36305,39,554.77
36306,47,870.7
36307,42,81.96
36308,17,361.59
36309,23,360.45
36310,6,194.61
36311,11,505.05
36312,33,694.71
36313,32,704.46
36314,1,176.13
36315,30,727.34
36316,45,457.08
36317,2,368.0
36318,50,817.33
36319,44,494.49
36320,18,823.13
36321,44,914.48
36322,39,824.69
36323,9,212.46
36324,34,41.17
36325,46,315.47
36326,15,640.41
36327,45,368.97
36328,4,784.73
36329,43,665.53
36330,49,258.81
36331,33,18.92
36332,28,925.06
36333,15,578.51
36334,34,960.94
36335,44,994.8
36336,9,245.82
36337,48,511.13
36338,12,862.11
36339,49,415.21
36340,1,463.46
36341,12,228.74
36342,28,470.02
36343,32,763.85
36344,41,147.2
36345,22,544.1
36346,48,275.5
36347,50,10.13
36348,38,405.28
36349,10,654.68
36350,37,435.88
36351,47,836.7
36352,17,815.95
36353,19,668.26
36354,24,292.3
36355,12,977.75
36356,26,480.03
36357,9,769.3
36358,36,819.27
36359,24,235.72
36360,23,49.31
36361,19,691.4
36362,43,522.64
36363,17,682.39
36364,44,227.43
36365,26,458.43
36366,30,233.7
36367,32,60.15
36368,14,445.51
36369,3,442.95
36370,40,840.19
36371,38,812.66
36372,36,412.47
36373,30,484.61
36374,9,433.55
36375,26,713.01
36376,16,32.81
36377,34,384.45
36378,5,726.38
36379,3,689.2
36380,18,670.13
36381,43,60.0
36382,10,453.08
36383,13,533.43
36384,40,330.62
36385,17,615.23
36386,34,635.28
36387,1,670.18
36388,34,328.51
36389,8,8.47
36390,14,428.67
36391,38,886.05
36392,30,544.82
36393,35,394.91
36394,36,462.62
36395,7,986.55
36396,43,183.3
36397,49,553.44
36398,2,979.07
36399,32,887.09
36400,37,27.58
36401,29,950.99
36402,24,946.21
36403,15,875.3
36404,14,51.32
36405,6,8.86
36406,50,564.23
36407,49,744.89
36408,28,556.46
36409,12,786.99
36410,5,831.22
36411,42,120.41
36412,3,580.15
36413,44,300.59
36414,33,330.29
36415,31,76.02
36416,19,345.1
36417,39,483.34
36418,4,396.22
36419,28,600.59
36420,44,39.55
36421,23,182.9
36422,12,477.1
36423,48,955.96
36424,5,183.68
36425,38,45.58
36426,20,495.29
36427,31,487.59
36428,12,919.87
36429,23,437.14
36430,32,811.92
36431,11,167.12
36432,48,842.24
36433,4,353.3
36434,49,649.37
36435,19,719.28
36436,28,235.06
36437,31,773.57
36438,24,95.33
36439,24,954.97
36440,15,8.8
36441,15,728.18
36442,17,898.72
36443,13,839.92
36444,14,279.75
36445,18,36.98
36446,17,631.76
36447,22,158.93
36448,29,573.57
36449,15,14.41
36450,30,530.02
36451,42,299.56
36452,6,158.44
36453,20,322.24
36454,7,361.08
36455,41,568.48
36456,4,108.46
36457,1,422.77
36458,17,619.45
36459,26,300.03
36460,34,50.55
36461,14,461.03
36462,23,25.69
36463,9,110.94
36464,15,635.48
36465,3,921.56
36466,36,267.81
36467,31,461.17
36468,49,906.6
36469,5,420.77
36470,36,333.08
36471,30,888.03
36472,10,867.5
36473,22,955.74
36474,36,986.69
36475,10,227.88
36476,9,358.91
36477,29,306.28
36478,36,906.66
36479,4,420.66
36480,17,166.17
36481,16,265.23
36482,1,410.91
36483,45,376.33
36484,49,996.28
36485,22,908.72
36486,37,720.26
36487,40,912.28
36488,42,589.75
36489,19,728.73
36490,48,416.11
36491,49,291.94
36492,49,142.49
36493,47,211.01
36494,49,882.33
36495,45,277.69
36496,2,765.22
36497,23,19.61
36498,25,891.55
36499,43,756.81
36500,14,188.86
36501,17,130.98
36502,46,351.73
36503,18,881.42
36504,8,910.03
36505,25,33.63
36506,41,37.32
36507,9,140.09
36508,44,667.23
36509,20,421.73
36510,25,684.59
36511,23,901.7
36512,50,18.12
36513,2,98.83
36514,38,450.58
36515,33,357.98
36516,30,937.48
36517,50,364.49
36518,28,332.5
36519,14,81.31
36520,2,142.93
36521,24,447.64
36522,11,734.06
36523,34,936.4
36524,50,327.7
36525,39,836.49
36526,3,232.34
36527,5,23.06
36528,40,459.18
36529,38,911.75
36530,15,25.38
36531,17,250.89
36532,20,793.94
36533,43,759.61
36534,14,824.21
36535,10,935.39
36536,35,992.79
36537,38,475.23
36538,22,594.25
36539,19,593.54
36540,16,234.95
36541,49,374.55
36542,22,410.55
36543,27,241.08
36544,41,525.34
36545,35,251.7
36546,27,409.02
36547,30,346.42
36548,6,629.92
36549,46,965.54
36550,9,191.74
36551,19,362.8
36552,8,573.29
36553,27,474.73
36554,22,734.44
36555,2,844.43
36556,21,383.6
36557,30,676.64
36558,20,8.39
36559,33,417.83
36560,7,179.93
36561,35,929.05
36562,4,181.32
36563,26,38.62
36564,14,215.0
36565,20,481.4
36566,24,544.66
36567,28,957.33
36568,37,137.77
36569,26,74.18
36570,50,978.65
36571,10,996.77
36572,17,83.9
36573,1,776.78
36574,29,132.48
36575,27,252.59
36576,42,725.64
36577,27,289.44
36578,19,231.88
36579,23,317.04
36580,36,837.49
36581,43,226.3
36582,20,589.01
36583,29,538.4
36584,1,792.63
36585,21,661.07
36586,2,161.72
36587,39,839.58
36588,22,74.48
36589,1,805.45
36590,34,387.77
36591,36,209.72
36592,43,703.98
36593,28,903.32
36594,46,673.75
36595,23,493.65
36596,37,402.6
36597,24,781.01
36598,1,904.24
36599,41,190.21
36600,42,680.98
36601,50,673.12
36602,11,726.55
36603,42,922.36
36604,10,763.22
36605,31,640.3
36606,30,268.44
36607,15,446.39
36608,45,649.29
36609,13,955.69
36610,47,318.47
36611,36,278.89
36612,26,775.63
36613,42,641.93
36614,46,403.44
36615,18,496.22
36616,1,396.82
36617,19,254.97
36618,6,408.87
36619,49,590.31
36620,33,282.97
36621,22,253.65
36622,9,958.36
36623,36,684.08
36624,40,979.0
36625,50,529.59
36626,16,326.31
36627,36,442.76
36628,25,643.44
36629,12,742.42
36630,33,748.41
36631,8,133.91
36632,45,883.64
36633,24,123.03
36634,2,12.94
36635,29,394.15
36636,19,878.45
36637,38,638.95
36638,3,64.25
36639,31,731.23
36640,3,394.86
36641,35,77.82
36642,18,321.79
36643,13,802.66
36644,11,423.71
36645,42,354.81
36646,5,588.83
36647,42,351.19
36648,46,170.42
36649,12,179.02
36650,50,109.08
36651,8,886.87
36652,22,979.83
36653,7,33.31
36654,27,160.71
36655,47,624.35
36656,2,502.67
36657,8,585.22
36658,19,613.82
36659,16,9.31
36660,1,227.57
36661,26,663.91
36662,7,23.12
36663,25,195.92
36664,8,102.79
36665,17,778.34
36666,36,648.34
36667,14,675.69
36668,18,251.64
36669,43,948.89
36670,8,648.84
36671,6,943.61
36672,16,548.79
36673,17,435.99
36674,38,246.36
36675,48,6.45
36676,29,622.82
36677,17,274.58
36678,3,273.46
36679,18,373.02
36680,12,307.08
36681,48,451.51
36682,15,335.27
36683,26,705.61
36684,12,74.52
36685,8,638.31
36686,42,136.48
36687,42,673.25
36688,15,991.31
36689,18,404.65
36690,19,684.16
36691,15,682.46
36692,7,62.71
36693,23,719.84
36694,18,565.66
36695,32,103.0
36696,27,296.43
36697,2,915.46
36698,10,84.7
36699,5,281.71
36700,16,374.16
36701,43,627.34
36702,38,934.6
36703,10,516.52
36704,6,324.12
36705,48,349.33
36706,39,569.2
36707,2,128.74
36708,33,207.45
36709,2,423.61
36710,45,147.11
36711,18,79.14
36712,16,672.55
36713,33,634.15
36714,48,824.41
36715,27,764.7
36716,11,771.24
36717,30,387.97
36718,24,84.67
36719,33,772.73
36720,16,870.45
36721,39,815.47
36722,31,665.31
36723,42,767.25
36724,11,847.24
36725,24,562.56
36726,16,518.07
36727,21,740.87
36728,38,698.78
36729,12,599.45
36730,40,901.75
36731,9,691.8
36732,20,893.8
36733,30,108.6
36734,30,837.97
36735,39,13.76
36736,41,4.55
36737,22,212.44
36738,10,667.91
36739,46,300.39
36740,15,461.18
36741,26,501.21
36742,28,759.25
36743,16,630.34
36744,17,174.59
36745,12,38.27
36746,13,526.63
36747,33,857.63
36748,28,378.49
36749,41,132.7
36750,27,484.3
36751,9,547.65
36752,33,557.74
36753,15,671.15
36754,48,114.14
36755,28,537.55
36756,6,11.43
36757,4,63.39
36758,35,798.82
36759,12,534.67
36760,42,329.13
36761,11,111.82
36762,49,540.68
36763,23,115.62
36764,45,219.47
36765,27,886.25
36766,21,891.82
36767,9,17.13
36768,46,507.47
36769,33,564.25
36770,26,772.74
36771,21,177.8
36772,16,953.96
36773,47,525.57
36774,7,80.25
36775,31,407.81
36776,22,336.39
36777,35,938.68
36778,45,963.0
36779,2,877.73
36780,40,989.18
36781,18,191.08
36782,50,70.74
36783,50,311.35
36784,33,834.8
36785,2,836.94
36786,7,335.07
36787,13,969.64
36788,3,702.5
36789,50,161.24
36790,8,114.6
36791,34,718.65
36792,29,168.19
36793,31,328.96
36794,43,809.59
36795,29,351.06
36796,21,157.68
36797,46,185.76
36798,23,4.37
36799,44,11.92
36800,30,433.86
36801,26,524.59
36802,44,539.91
36803,30,436.74
36804,30,343.12
36805,32,346.67
36806,16,397.92
36807,44,644.0
36808,40,577.78
36809,8,393.01
36810,5,558.44
36811,48,551.33
36812,27,256.67
36813,34,519.1
36814,10,14.45
36815,6,495.14
36816,9,797.4
36817,20,848.17
36818,49,731.59
36819,48,326.4
36820,28,521.95
36821,11,748.73
36822,45,855.04
36823,44,204.63
36824,44,790.61
36825,46,173.66
36826,18,437.76
36827,4,71.39
36828,43,673.78
36829,46,922.61
36830,24,829.4
36831,50,53.93
36832,32,91.79
36833,25,749.06
36834,13,866.3
36835,13,583.8
36836,3,558.21
36837,50,830.69
36838,10,393.66
36839,6,435.27
36840,23,279.74
36841,33,196.23
36842,1,544.44
36843,33,968.63
36844,26,879.35
36845,28,46.05
36846,29,930.59
36847,8,414.98
36848,27,915.71
36849,50,37.43
36850,29,610.25
36851,45,751.99
36852,6,890.1
36853,26,447.14
36854,47,586.79
36855,33,774.34
36856,41,291.5
36857,14,769.56
36858,24,582.96
36859,7,361.39
36860,2,690.04
36861,14,647.04
36862,34,133.54
36863,50,146.31
36864,22,746.24
36865,25,463.36
36866,22,575.09
36867,7,204.13
36868,25,225.07
36869,5,257.38
36870,4,113.85
36871,12,945.6
36872,10,313.85
36873,25,633.92
36874,42,754.1
36875,46,122.78
36876,33,472.67
36877,39,966.58
36878,28,322.58
36879,45,671.41
36880,46,481.69
36881,22,762.54
36882,2,556.12
36883,39,118.18
36884,3,153.7
36885,32,148.72
36886,6,514.92
36887,39,5.62
36888,2,913.14
36889,12,453.45
36890,37,278.6
36891,12,742.98
36892,15,787.28
36893,11,166.93
36894,16,603.15
36895,47,375.34
36896,2,801.58
36897,37,56.74
36898,40,176.58
36899,15,119.53
36900,1,987.98
36901,19,588.4
36902,31,174.5
36903,39,157.24
36904,24,958.41
36905,43,994.11
36906,28,995.1
36907,26,334.56
36908,30,895.53
36909,20,976.36
36910,9,866.04
36911,38,924.55
36912,42,361.52
36913,26,305.66
36914,16,318.68
36915,40,228.37
36916,45,74.55
36917,21,910.55
36918,2,452.14
36919,19,101.22
36920,35,816.11
36921,47,483.79
36922,25,876.56
